,city,state,zipcode,address,year_built_homefinder,bed_homefinder,bath_homefinder,ptype_homefinder,price_homefinder,sqft_homefinder,desc_homefinder,nbhd_homefinder,year_built_realtor,bed_realtor,bath_realtor,ptype_realtor,price_realtor,sqft_realtor,tags_realtor,year_built_homes,bed_homes,bath_homes,ptype_homes,price_homes,sqft_homes,description_homes
142,KENT,OH,44240,SUNNYBROOK RD,,,,,,,,,,,0.0,land,64000.0,,['big_lot'],,,,lots land,64000.0,,"4.737 acres vacant residential land. Irregular shaped lot, mostly wooded. Minutes from Kent, Ravenna, Rootstown, Cuyahoga Falls, and Akron. Easy access to I76! Soil test has been performed and the site has ""Extensive Suitable Soils for a Septic System."""
143,KENT,OH,44240,V/L W CAMPUS CENTER DR,,,,,,,,,,,0.0,land,125000.0,,['big_lot'],,,,,,,
144,KENT,OH,44240,V/L POWDERMILL RD LOT 19S,,,,,,,,,,,0.0,land,312500.0,,"['community_golf', 'recreation_facilities', 'golf_course_view', 'golf_course_lot_or_frontage', 'view', 'big_lot']",,,,,,,
145,KENT,OH,44240,1571 ELIZABETH CT,,,,,,,,,,,0.0,land,125000.0,,"['cul_de_sac', 'river_view', 'view', 'water_view', 'waterfront', 'wooded_land']",,,,lots land,125000.0,,"Build your dream home on this picturesque wooded lot, located in a quiet cul-de-sac, in the desirable River Bend Development in Kent, Ohio. This is the only remaining lot in River Bend with a water front view of the Cuyahoga River. At the end of the street, there is entrance into the Portage Bike and Hike Trail. Another half block and you will be able to access the Parks and Recreation Project where you can partake in your favorite water activities! Close to the renovated downtown Kent area with wonderful restaurants and shopping. Gorgeous community; Peaceful cul-de-sac; View of the Cuyahoga River; This lot is truly a gem!"
146,KENT,OH,44240,5036 STATE ROUTE 43,,,,,,,,,,,0.0,land,950000.0,,['big_lot'],,,,lots land,950000.0,,"Approx 43 acres on State Route 43. Zoned G-C General Commercial. Subject to new survey per Portage County. Sewer/Water/Gas/Electric/Cable (Buyers responsibility to verify accessibility, capacity, etc.. on all utilities). Call agent for additional info"
147,KENT,OH,44240,1667 HONEYCHUCK LN LOT 58,,,,,,,,,,,0.0,land,70000.0,,"['cul_de_sac', 'community_outdoor_space', 'view']",,,,,,,
148,KENT,OH,44240,VERNER RD,,,,,,,,,,,,,,,,,,,lots land,42900.0,,Large treed lot in Stow on the border of Stow and Kent. You won't find many this size left in Stow. 100' by 200'. Many homes in the area have wells. City sewer is at the street not on the lot. Come build your dream home here. Lot is the second lot to the left of 3323 Verner Rd.
149,KENT,OH,44240,2805 OLD FORGE RD,,,,,,,,,,,,,,,,,,,lots land,1100000.0,,"This unique and rare 167 acre parcel is a REAL MUST SEE! The centerpiece of this secluded property is a beautiful 3-acre lake stocked with bluegill, hybrid bluegill, bass, perch, shellcrackers, crappie and amur. The lake includes a sand beach, 16x16 dock with Trex decking and a 25-foot windmill used to aerate the lake and prevent winter fish kill. Adjacent to the lake is a 12 ft x 24 ft custom-built cabin with wood burner and loft. A private 2000 ft. driveway will take you back to the center of the property and to the lake for a breathtaking view. For those looking to build their dream home, there are many amazing homesites especially by the lake. Approximately 75 acres of this parcel are tillable farmland which rents for $100.00 per acre per year. All the tillable acres are currently planted in hay and leased until 11-1-20. Over 90 acres are in woods. The Seller has been following a Timber Management Program developed by the Ohio Division of Forestry for the past several years and some timber is ready to harvest. This gorgeous property includes many features including a creek, rolling hills, flat lands, woodlands and a glacial peat bog with Tamarack trees. Abundant wildlife including deer (many big bucks have been harvested on this property), turkey, rabbits, pheasant and squirrel. This property is a recreational paradise where you can camp, hunt, fish and host family gatherings.All mineral rights transfer. There is one gas well on the property. (Photos coming!)"
150,KENT,OH,44240,2805 OLD FORGE RD,,,,,,,,,,,,,,,,,0.0,0.0,lots land,1100000.0,,"This unique and rare 167 acre parcel is a REAL MUST SEE! The centerpiece of this secluded property is a beautiful 3-acre lake stocked with bluegill, hybrid bluegill, bass, perch, shellcrackers, crappie and amur. The lake includes a sand beach, 16x16 dock with Trex decking and a 25-foot windmill used to aerate the lake and prevent winter fish kill. Adjacent to the lake is a 12 ft x 24 ft custom-built cabin with wood burner and loft. A private 2000 ft. driveway will take you back to the center of the property and to the lake for a breathtaking view. For those looking to build their dream home, there are many amazing homesites especially by the lake. Approximately 75 acres of this parcel are tillable farmland which rents for $100.00 per acre per year. All the tillable acres are currently planted in hay and leased until 11-1-20. Over 90 acres are in woods. The Seller has been following a Timber Management Program developed by the Ohio Division of Forestry for the past several years and some timber is ready to harvest. This gorgeous property includes many features including a creek, rolling hills, flat lands, woodlands and a glacial peat bog with Tamarack trees. Abundant wildlife including deer (many big bucks have been harvested on this property), turkey, rabbits, pheasant and squirrel. This property is a recreational paradise where you can camp, hunt, fish and host family gatherings. All mineral rights transfer. There is one gas well on the property. (Photos coming!)"
151,KENT,OH,44240,211 CHERRY ST,,,,,,,,,,,,,,,,1970.0,,,house,310000.0,4735.0,"FOR SALE OR LEASE: Commercial building in a prime location in Kent, OH situated on a .72 acre corner lot. Retail storefront, most recently a beer & wine homebrew supply store, and in the past has hosted telecom wireless and tool rental business'. High traffic count at the corner of Cherry Street and Franklin Ave., one block west of State Route 43 / two blocks North of 261...and catty corner the Kent Plaza. The interior of the building hosts a large retail area, a spacious back production/warehouse room with two garage doors, mens & womens bathrooms, small offices, and several garage storage bays. Plenty of parking out front along with a fenced in parking lot to the rear. Restaurant & Bar owners; current owners have just about put in place the winery license & A1-A2 permit (exempt from liquor license and permitted to sell beer, wine, distilled spirits), which a future owner can run with! This property would also be suitable for a mechanic shop, tow yard, storage facility, or any other retail business storefront which seeks loads of interior and exterior storage area and prime location! Call agent today to schedule your private viewing."
152,KENT,OH,44240,4584 TULIP LN,,,,,,,,,,,,,,,,2020.0,4.0,4.0,house,260000.0,2718.0,"New construction in Brimfield with plenty of space, inside & out! Over 2715 square feet. Enjoy an evening sunset relaxing on your full front porch. A flex space when you enter can be a dining room, an open study, or living room. Past the stairs you'll enjoy the open-concept living areas of the home. The spacious great room boasts a gorgeous slate fireplace and 9 foot ceilings. The family room is open to the kitchen and dining area and perfect for entertaining. The kitchen features a huge, modern island with seating & pendant lights. Upper cabinets are 42"" tall maple cabinets & under cabinet lighting, granite countertops & stainless appliances. There is also a study on the first floor and large mud room. Upstairs, the owner's bedroom boasts dual closets. Three generously sized guest bedrooms, 2 of those having walk-in closets. You'll love the 2nd floor laundry room! Cranberry Creek is conveniently located close to I-76, Kent, Akron and area amenities. Sidewalks throughout and a community playground! Personalize the home finishes to your desire and take comfort with the Comprehensive Home Warranty. This home will have an Energy savings package that can save you up to 30% on your utility bills. To be built. Photos for illustration purposes only. Call To Set A Private Phone, Virtual, Or In-Person Appointment."
153,KENT,OH,44240,POWDERMILL ROAD,,,,,,,,,,,,,,,,,,,house,70000.0,,GREAT opportunity to own your private piece of paradise in Brimfield Township! This 4.62 acre lot features a long drive that opens up to beautiful pond views. Natural gas and public water available at the street. Call today to schedule a walk through!
154,KENT,OH,44240,MELOY ROAD,,,,,,,,,,,,,,,,,,,house,190000.0,,"Welcome to your private oasis! This gorgeous property offers frontage on Meloy and Powdermill- potential to parcel off an additional building lot in the future. The property features a beautiful pond, pavilion, inground pool and outbuilding. This is truly a one of a kind property. Adding your dream home on this land is a once in a lifetime experience. ***THE HOUSE IS A SEPARATE LISTING***"
155,KENT,OH,44240,3687 RANFIELD RD,,,,,,,,,,,,,,,,1953.0,3.0,2.0,house,167500.0,,"Looking for land? Looking for privacy? Looking for a completely remodeled home? Don't miss this home. The freshly renovated home is just the touch of farmhouse and modern you've been looking for. The first floor includes a living room with large windows, eat-in kitchen with white cabinets, black stainless steel appliances, white subway tile backsplash and door to your large backyard. This first floor also offers a master bedroom with walk in-closet (and laundry hookups) and a master bathroom (master tub is tiled with white subway tile and multi-jet body sprayers). There is also another freshly renovated full bathroom on the first floor that also includes a tub with subway tile surround. Upstairs there are two nicely sized bedrooms with cathedral ceilings. 2 car detached garage with electric and door opener finish off this awesome property.. but did we mention 3.5 acres? Updates include in 2019; new siding and windows, new furnace and heat pump/AC, updated electric and electric panel, fully renovated kitchen and 2 full bathrooms, new plumbing, new flooring throughout, new lighting fixtures, new plumbing fixtures, new appliances, new doors and hardware, and so much more."
156,KENT,OH,44240,3854 WILLOW WAY,,,,,,,,,,,,,,,,2012.0,4.0,3.0,house,289000.0,2384.0,This is a beautifully maintained home and is located on a cul de sac. You won't want to miss the opportunity to live in a newer home built in 2012. There are 4 bedrooms and 2.5 baths. As you enter the home you will notice the beautiful hardwood floors in the living room. The open floor plan leads you to the great room with a gas fireplace. The eat-in kitchen has granite countertops and is perfect for entertaining. There is a bright morning room surrounded by windows to enjoy your morning coffee. There is a spacious deck that overlooks the woods as well. The shed in the backyard stays. The home has 4 bedrooms on the second level and two full baths. The bathrooms have all been updated with granite. The master bath features double sinks and a garden tub. There is also an upstairs laundry room for your convenience. The basement area is finished for extra living area. There is a second laundry area in the basement and utility room for extra storage. Lets not forget the rare 3 car garage! You will see this home has so much to offer!
157,KENT,OH,44240,3480 KESWICK DR,,,,,,,,,,,,,,,,1960.0,4.0,2.0,house,118500.0,1170.0,Cozy ranch home with open floor feel to it. Walk outside into your backyard pergola and 2 car garage with cable already hooked up. Plenty of storage in the garage and also the shed.
158,KENT,OH,44240,1855 HONEYCHUCK LN,,,,,,,,,,,,,,,,2015.0,3.0,2.0,house,350000.0,2128.0,"For more Information TEXT CH5111 to VIDEOS (843367). Wow! What a house! Stunning Ranch custom built by Touchstone Builders in 2015. Open floor plan boasts 2128 sq. ft. of living space! Engineered hardwood 5-inch plank flooring & 9 ft. ceilings in the living areas. Huge Great Rm. w/10 ft. coffered ceiling, custom, shaker style Amish built-ins, & stone fireplace. Gourmet kitchen w/ 3 X 9 island opens to the Great Rm. & features custom, shaker style Amish built cabinets (white cabinets w/gray island), quartz counters, farmhouse sink, stainless steel appliances & a fantastic walk-in pantry w/coffee bar & sink! Dining area w/french doors that open to the 12 X 12 covered porch which overlooks the gorgeous, fenced backyard & picturesque horse pasture behind the property. Master Bedroom w/bayed window featuring built-in storage drawers. Master bath w/custom, walk-in, ceramic tile shower, Amish cabinetry, double sinks, quartz counters, ceramic tile flooring & a large walk-in closet that even connects to the Laundry Rm.! Full, unfinished basement w/10 foot ceilings is pre- plumbed for a full bath - perfect for storage or future living space. 3 car attached garage with storage bay. Peaceful, country setting offers quick access to I-76, KSU, Neomed, Downtown Akron, Downtown Kent, shopping & restaurants! This is a must see!"
159,KENT,OH,44240,1106 JESSIE AVENUE,,,,,,,,,,,,,,,,1957.0,3.0,2.0,house,169900.0,2488.0,"Many recent updates in this open floor plan ranch. Roof 2017, deck 2017, furnace 2015, and most windows 2013. Amish built Schrocks of Walnut Creek cherry kitchen cabinets. Updated counter tops. Some original oak floors and some newer vinyl plank flooring.Additional finished room with full bath in basement. Rec room also with newer carpet. Seperate laundry room in basement. Sliding doors off family room to large newer deck. Wood fenced yard for pets, or privacy. Lots to offer in this move in ready home."
160,KENT,OH,44240,911 MAE STREET,,,,,,,,,,,,,,,,1948.0,2.0,2.0,house,114900.0,1440.0,"Charming ranch style 2 bedroom home with a 2 car detached garage. Amenities include front and back deck, hardwood flooring, . Being sold as-is. Agent is related to the Seller."
